Timestamp	Places_from_VLOC	Labels_in_tile	Image	Tileset	Key A	Key B	Key C	Key D
2022-01-19 14:58:57		15, 2, Airport Dr, Airport Pkwy, Anderson Pkwy, Avenue C, Avenue D, Barber Terr, Belter Ln, Berard Dr, Berkley St, Brownell Dr, Campus Rd, Canterbury Way, Cascade St, Cascadnac Ave, Cashman Rd, Cinda St, Clover St, College Pkwy, Commerce Ave, Cottage Grove Ave, Country Club Dr, Country Club Dr E, Cushing Dr, Dairy Ln, Davis Pkwy, Delaware St, Dumont Ave, Dunbar Dr, Duval St, Elizabeth St, Elsom Pkwy, Ethan Allen Dr, Falcon St, Forest St, Gilbert St, Giles Dr, Hanover St, Hayden Pkwy, Hayden St, Helen Ave, Hiawatha Ave, Ketcham Dr, Killoran Dr, Kirby Rd, Kitty St, Lavoie Dr, Ledoux Terr, Lime Kiln Rd, Lime Rock Rd, Logwood St, Loubier Dr, Lynn Ave, Maplewood Dr, Maryland St, Mills Ave, Mountain View Blvd, Myers Ct, N Henry Ct, Nahma Ave, National Guard Ave, Nco Dr, Observatory Ln, Owaissa Ave, Patrick St, Peterson Terr, Picard Cir, Pillsbury Manor N, Pine St, Pine Tree Terr, Poor Farm Rd, Post Office Square, Pump Ln, Richard Terr, River Cove Rd, S Henry Ct, Shamrock Rd, South St, Stonehouse Common, Suburban Square, Tyler Dr, Victory Dr, Wenonah Ave, West St, White St, Wilkinson Dr, Williston Rd		0X801401	0X14	0X5FCD0000	0XB930002	0X2005000
2022-01-19 14:58:57		Burlington International Airport (BTV), Saint Michael's College		0X804401	0X14	0X5FCD0000	0XB930002	0X2011000
		Timberlane Dental Group		0X804401	0X14	-0X3EF0000	-0X46B9FFDB	0X2011000
				0X804401	0X14	-0X3EF0000	-0X46BBFFDB	0X2011000
				0X804401	0X14	-0X46F0000	-0X46BBFFDB	0X2011000
				0X804401	0X14	-0X42F0000	-0X46BBFFDB	0X2011000
		COVID vaccine		0X804401	0X14	-0X3EF0000	-0X46BAFFDB	0X2011000
		Gillett Pond, Huntington River, Johnnie Brook, Johns Brook, Snipe Island Brook, Winooski River		0X800101	0X14	0X304C0000	0X5CB0001	0X2000400
				0X801401	0X14	0X304C0000	0X5CC0001	0X2005000
		2, 89, E Main St, Vietnam Veterans Memorial Hwy		0X801401	0X14	0X304C0000	0X5CB0001	0X2005000
		117, 2, 89, E Main St, Onion River Rd, River Rd, Vietnam Veterans Memorial Hwy, W Main St, Williston Rd		0X801401	0X14	0X304C0000	0X5CA0001	0X2005000
		Abbey Brook, Browns River, Lee River, The Creek, Winooski River		0X800101	0X14	0X304C0000	0X5C90001	0X2000400
		117, 128, 15, Browns River Rd, Jericho Rd, River Rd		0X801401	0X14	0X304C0000	0X5C90001	0X2005000
		128, 15, Browns River Rd		0X801401	0X14	0X304C0000	0X5C80001	0X2005000
		Abbey Brook, Browns River, Rogers Brook, The Creek		0X800101	0X14	0X304C0000	0X5C80001	0X2000400
		104, 128, Brown's River Rd, Main St		0X801401	0X14	0X304C0000	0X5C70001	0X2005000
		116		0X801401	0X14	0X300C0000	0X5CC0001	0X2005000
		Alder Brook, Browns River, Colchester Pond, Indian Brook, Indian Brook Reservoir, Malletts Creek, Pond Brook		0X800101	0X14	0X300C0000	0X5C80001	0X2000400
				0X801401	0X14	0X300C0000	0X5C80001	0X2005000
		7, River St		0X801401	0X14	0X300C0000	0X5C70001	0X2005000
		Niquette Bay State Park		0X804401	0X14	0X2FCC0000	0X5C80001	0X2011000
		Bingham Brook, La Platte River, Lewis Creek, Mud Hollow Brook		0X800101	0X14	0X2FCC0000	0X5CC0001	0X2000400
		127, 2, 2A, 7, 89, Blakely Rd, Colchester Rd, Main St, Roosevelt Hwy, Vietnam Veterans Memorial Hwy		0X801401	0X14	0X2FCC0000	0X5C80001	0X2005000
				0X801401	0X14	0X2FCC0000	0X5CC0001	0X2005000
		Allen Brook, Lamoille River, Streeter Brook, Trout Brook		0X800101	0X14	0X2FCC0000	0X5C70001	0X2000400
		2, 7, 89, Roosevelt Hwy, Vietnam Veterans Memorial Hwy		0X801401	0X14	0X2FCC0000	0X5C70001	0X2005000
		Mt. Philo State Park		0X804401	0X14	0X2F8C0000	0X5CC0001	0X2011000
		7, F5, Ethan Allen Hwy, Ferry Rd, Lake Champlain Ferry		0X801401	0X14	0X2F8C0000	0X5CC0001	0X2005000
		Lake Champlain, Malletts Bay, Winooski River		0X800101	0X14	0X2F8C0000	0X5C80001	0X2000400
		127, Blakely Rd, Heineberg Dr, Malletts Bay, Prim Rd, W Lakeshore Dr		0X801401	0X14	0X2F8C0000	0X5C80001	0X2005000
		Great Back Bay, Lake Champlain, Lamoille River, Paradise Bay, Round Pond		0X800101	0X14	0X2F8C0000	0X5C70001	0X2000400
		2, Roosevelt Hwy		0X801401	0X14	0X2F8C0000	0X5C70001	0X2005000
		Lake Champlain Ferry, New York, Vermont		0X801401	0X14	0X2F4C0000	0X5CC0001	0X2005000
		Bonebender, Richter Aero Airport		0X804401	0X14	0X2F4C0000	0X5CC0001	0X2011000
		Boquet River, Brandywine Brook, Lake Champlain		0X800101	0X14	0X2F4C0000	0X5CB0001	0X2000400
		New York, Vermont		0X801401	0X14	0X2F4C0000	0X5CA0001	0X2005000
		New York, Vermont		0X801401	0X14	0X2F4C0000	0X5CB0001	0X2005000
		Lake Champlain, Schuyler Island		0X800101	0X14	0X2F4C0000	0X5C90001	0X2000400
		Lake Champlain Ferry, New York, Vermont		0X801401	0X14	0X2F4C0000	0X5C90001	0X2005000
		Lake Champlain, Law Island		0X800101	0X14	0X2F4C0000	0X5C80001	0X2000400
		New York, Vermont		0X801401	0X14	0X2F4C0000	0X5C80001	0X2005000
		2, New York, Vermont		0X801401	0X14	0X2F4C0000	0X5C70001	0X2005000
2022-01-16 13:51:49		Champlain Medical Urgent Care		0X804401	0X14	-0X1B00000	0X5CA20012	0X2011000
2022-01-16 13:52:17		Mayfair Park		0X804401	0X14	-0X1B00000	0X5CA10012	0X2011000
				0X804401	0X14	-0X1F00000	0X5CA10012	0X2011000
2022-01-16 13:52:56		Ethan Allen Motel, Guild Tavern, Ho Hum Motel, Kinney Drugs		0X804401	0X14	-0X1B00000	0X5CA00012	0X2011000
		Park		0X804401	0X14	-0X2300000	0X5CA50012	0X2011000
				0X804401	0X14	-0X1F00000	0X5CA00012	0X2011000
		12, 64, 89, E Roxbury Rd, N Main St, S Main St		0X801401	0X14	-0X67750000	0X2E70000	0X2005000
		100, 12, 2, 89, Center Rd, Main St, N Main St, Northfield St, S Main St, State St		0X801401	0X14	-0X67750000	0X2E60000	0X2005000
		100, 2, 89, Bolton Rd, N Main St, S Main St, Waterbury Rd, Waterbury-Stowe Rd		0X801401	0X14	-0X67750000	0X2E50000	0X2005000
		100, 15, Long Trail, Lower Main St E, Lower Main St W, RT-100, RT-100 N, Stearns St		0X801401	0X14	-0X67750000	0X2E30000	0X2005000
		S Main St		0X801401	0X14	-0X67750000	0X2E20000	0X2005000
		100, Main St		0X801401	0X14	-0X67B50000	0X2E60000	0X2005000
		108, 15, Mountain Rd		0X801401	0X14	-0X67B50000	0X2E40000	0X2005000
		100, Long Trail, Main St, Mill Brook Rd		0X801401	0X14	-0X67B50000	0X2E70000	0X2005000
		104, 108, 15, Bakersfield Rd, Grand Army of the Republic Hwy, Main St, Mill St, VT-108 N		0X801401	0X14	-0X67B50000	0X2E30000	0X2005000
		2, 89, Bolton Rd, E Main St, Theodore Roosevelt Hwy, Vietnam Veterans Memorial Hwy		0X801401	0X14	-0X67B50000	0X2E50000	0X2005000
		108, Bakersfield Rd, Fairfield Rd, Main St N, Main St S, W Enosburg Rd		0X801401	0X14	-0X67B50000	0X2E20000	0X2005000
		116, 17, Drake Woods Rd, East St, Main St, N 116 Rd, Rockydale Rd, Stoney Hill Rd, West St		0X801401	0X14	-0X67F50000	0X2E70000	0X2005000
2022-01-19 15:10:41		116		0X801401	0X14	-0X67F50000	0X2E60000	0X2005000
		104, 105, 7, 89, Ethan Allen Hwy, Fairfax Rd, Fairfield Hill Rd, Fairfield St, Fisher Pond Rd, Main St, N Main St, S Main St, Sheldon Rd, Swanton Rd		0X801401	0X14	-0X67F50000	0X2E20000	0X2005000
		104, 7, 89, Brown's River Rd, Ethan Allen Hwy, Main St, McNall Rd, River St		0X801401	0X14	-0X67F50000	0X2E30000	0X2005000
		2, 3, 87, 9, Adirondack Northway, Bridge St, Broad St, City Hall Pl, Cornelia St, Crete Blvd, Lake Champlain Ferry, Margaret St, Miller St, N Catherine St, New York, Oak St, Peru St, S Catherine St, S Peru St, US Ave, US Ave N, US Ave S, Vermont		0X801401	0X14	-0X68750000	0X2E30000	0X2005000
		314, 87, 9, Adirondack Northway, Margaret St, Moffit Rd, New York, Oak St, Vermont		0X801401	0X14	-0X68750000	0X2E20000	0X2005000
		Lake Champlain Ferry, New York, Vermont		0X801401	0X14	-0X68750000	0X2E60000	0X2005000
		2		0X801401	0X14	-0X68350000	0X2E20000	0X2005000
2022-01-19 15:10:41		7, Ethan Allen Hwy, Ferry Rd, Lake Champlain Ferry		0X801401	0X14	-0X68350000	0X2E60000	0X2005000
		87, Adirondack Northway		0X801401	0X14	-0X68B50000	0X2E60000	0X2005000
		87, 9N, Adirondack Northway		0X801401	0X14	-0X68B50000	0X2E70000	0X2005000
		2, 7, 89, Roosevelt Hwy, Vietnam Veterans Memorial Hwy		0X801401	0X14	-0X68350000	0X2E30000	0X2005000
		87, 9, 9N, Adirondack Northway, N Ausable St, Pleasant St		0X801401	0X14	-0X68B50000	0X2E40000	0X2005000
		87, 9N, Adirondack Northway		0X801401	0X14	-0X68B50000	0X2E50000	0X2005000
		3, 87, Adirondack Northway, Cornelia St, Main St, Pleasant St		0X801401	0X14	-0X68B50000	0X2E30000	0X2005000
		Military Tpke		0X801401	0X14	-0X68B50000	0X2E20000	0X2005000
				0X804901	0X14	0X7F4F0000	0X2E530009	0X2012400
		116, Butler Dr, Dubois Dr, Fox Run Ln, Hinesburg Rd, Knoll Cir, Mansfield View Ln, Meadowland Dr, Randall St, Thompson St, Wildflower Dr		0X801401	0X14	0X7F4F0000	0X2E530009	0X2005000
		116, 89, Community Dr, Hinesburg Rd, John Fay Rd, Meadowland Dr, Tilley Dr, Vietnam Veterans Memorial Hwy		0X801401	0X14	0X7F4F0000	0X2E520009	0X2005000
				0X804901	0X14	0X7F4F0000	0X2E520009	0X2012400
2022-01-16 13:51:05				0X804901	0X14	0X7F4F0000	0X2E510009	0X2012400
2022-01-16 13:51:05		2, Airport Dr, Airport Rd, Aviation Ave, Bayberry Ln, Builders Blvd, Clinton St, Customs Dr, Eagle Dr, Hawthorne Cir, Kennedy Dr, Kimball Ave, Logwood St, Millham Ct, Old Farm Rd, Two Brothers Dr, Williston Rd		0X801401	0X14	0X7F4F0000	0X2E500009	0X2005000
2022-01-16 13:51:05		116, Community Dr, Hinesburg Rd, Kimball Ave, Obrien Farm Rd, Old Farm Rd, Split Rock Ct, Two Brothers Dr		0X801401	0X14	0X7F4F0000	0X2E510009	0X2005000
2022-01-16 13:51:05				0X804901	0X14	0X7F4F0000	0X2E500009	0X2012400
2022-01-16 13:52:56		Airport Dr, Elizabeth St, Forest St, Ledoux Terr, Logwood St, Patrick St		0X801401	0X14	0X7F4F0000	0X2E4F0009	0X2005000
2022-01-16 13:52:56				0X804901	0X14	0X7F4F0000	0X2E4F0009	0X2012400
				0X804901	0X14	0X7F0F0000	0X2E4F0009	0X2012400
				0X804901	0X14	0X7F0F0000	0X2E530009	0X2012400
		Adirondack St, Butler Dr, Fall St, Fox Run Ln, Marcy St, Mill Pond Ln, Moss Glen Ln, Oak Creek Dr, Rye Cir, Whiteface St, Winter Ln, Worcester St		0X801401	0X14	0X7F0F0000	0X2E530009	0X2005000
		2, Airport Dr, Airport Pkwy, Anderson Pkwy, Barber Terr, Berkley St, Cottage Grove Ave, Davis Pkwy, Delaware St, Dumont Ave, Elizabeth St, Elsom Pkwy, Gilbert St, Hanover St, Hayden Pkwy, Helen Ave, Ledoux Terr, Logwood St, Lynn Ave, Maplewood Dr, Maryland St, Mills Ave, Myers Ct, Patrick St, Peterson Terr, Pillsbury Manor N, Pine St, Pine Tree Terr, Pump Ln, Richard Terr, S Henry Ct, Stonehouse Common, Suburban Square, Victory Dr, White St, Williston Rd		0X801401	0X14	0X7F0F0000	0X2E4F0009	0X2005000
		Chappell's Florist		0X804401	0X14	0X7F0F0000	0X2E4F0009	0X2011000
		SemaConnect		0X804401	0X14	0X7ECF0000	0X2E530009	0X2011000
		Dorset St, Fairway Dr, Foulshamhollow Rd, Golf Course Rd, Nicklaus Cir, Park Rd		0X801401	0X14	0X7ECF0000	0X2E530009	0X2005000
				0X804901	0X14	0X7ECF0000	0X2E530009	0X2012400
2022-01-19 15:00:33				0X804901	0X14	0X7ECF0000	0X2E4F0009	0X2012400
2022-01-19 15:00:33		116, 2, Arbor Rd, Charles St, Clover St, Cottage Grove Ave, Executive Dr, Heath St, Hinesburg Rd, Juniper Dr, Larch Rd, Maplewood Dr, Market St, Mary St, Midas Rd, Patchen Rd, Pine St, Richard Terr, Shepard Ln, Stonehouse Common, White St, Williston Rd		0X801401	0X14	0X7ECF0000	0X2E4F0009	0X2005000
				0X804901	0X14	0X7E8F0000	0X2E530009	0X2012400
		Cedar Glen Dr, Dorey Rd, Economou Farm Rd, Four Sisters Rd, Meadowood Dr, Pinnacle Dr, Spear St, Springhouse Rd, Vale Dr		0X801401	0X14	0X7E8F0000	0X2E530009	0X2005000
2022-01-19 15:00:26		2, 89, Danny O'Sullivan Way, Dorset St, East Ave, East Terr, Main St, Market St, Quarry Hill Rd, Vietnam Veterans Memorial Hwy, Williston Rd		0X801401	0X14	0X7E8F0000	0X2E4F0009	0X2005000
2022-01-19 15:00:26				0X804901	0X14	0X7E8F0000	0X2E4F0009	0X2012400
				0X804901	0X14	0X7E4F0000	0X2E530009	0X2012400
		Andrews Ave, Black Lantern Ln, Brewer Pkwy, Cedar Glen Dr, Cedar Glen N, Cranwell Ave, Laurel Hill Dr, Oak Hill Dr, Pinnacle Dr, Sandalwood Rd, Scotsdale Rd, Spear St, Stonehedge Dr, Yandow Dr		0X801401	0X14	0X7E4F0000	0X2E530009	0X2005000
2022-01-19 15:36:05		189, Brewer Pkwy, Swift St		0X801401	0X14	0X7E4F0000	0X2E520009	0X2005000
2022-01-19 15:35:50		189, Fairmount St, Glen Rd, Holt St, Joy Dr, Proctor Ave, Prospect Pkwy, S Prospect St, South St		0X801401	0X14	0X7E4F0000	0X2E510009	0X2005000
2022-01-19 15:36:05				0X804901	0X14	0X7E4F0000	0X2E520009	0X2012400
2022-01-19 15:35:50				0X804901	0X14	0X7E4F0000	0X2E510009	0X2012400
2022-01-19 15:34:47				0X804901	0X14	0X7E4F0000	0X2E500009	0X2012400
2022-01-19 14:59:01		2, Cliff St, Davis Rd, Deforest Rd, East Terr, Henderson Terr, Main St, Overlake Park, Robinson Pkwy, S Prospect St, Spear St, University Heights		0X801401	0X14	0X7E4F0000	0X2E4F0009	0X2005000
2022-01-19 14:59:01				0X804901	0X14	0X7E4F0000	0X2E4F0009	0X2012400
		{0}, Mount Marcy, Whiteface Club & Resort		0X804401	0X14	0X4B4A0000	0X1730000	0X2011000
		{0}, Whiteface Mountain		0X804401	0X14	0X4B4A0000	0X1720000	0X2011000
		2A, Butternut Rd, Cherrywood Ln, Laclair Ln, Ridge Rd, Shagbark Dr, St George Rd, Sunset Hill Rd, Sutton Farm Dr, Tree Hill Rd		0X801401	0X14	-0X3FF20000	0X172B0004	0X2005000
				0X804901	0X14	-0X3FF20000	0X172B0004	0X2012400
		Sucker Brook		0X800101	0X14	-0X3FF20000	0X172B0004	0X2000400
2022-01-19 15:27:44				0X804901	0X14	-0X3FF20000	0X172A0004	0X2012400
2022-01-19 15:27:44		2A, Blackberry Ridge, Douglas Rd, Evergreen Dr, Farmview Ln, Fortier Dr, Hassett Ln, Highlands Dr, Lawes Dr, Lyman Dr, McJay Dr, Nob Hill Rd, Oak Knoll Rd, Old Creamery Rd, Overlake View, Rabbits Run, Ricky Vista, Snowdrift Ln, St George Rd, Sunset Hill Rd, Walker Hill Rd		0X801401	0X14	-0X3FF20000	0X172A0004	0X2005000
2022-01-19 15:27:44		Sucker Brook		0X800101	0X14	-0X3FF20000	0X172A0004	0X2000400
2022-01-19 14:58:38				0X804901	0X14	-0X3FF20000	0X17290004	0X2012400
2022-01-19 14:58:38		2, 2A, 89, Bishop Ave, Boxwood St, Commerce St, Connor Way, Cornerstone Dr, Cottonwood Dr, Cypress St, Harvest Ln, Holland Ln, Hurricane Ln, Juniper Ln, Maple Tree Pl, Market St, Marshall Ave, Merchants Row, Omega Dr, Retail Way, St George Rd, Stillwater Ln, Sycamore St, Talcott Rd, Trader Ln, Tyler Way, Vietnam Veterans Memorial Hwy, Walnut St, Williston Rd, Wright Ave, Zephyr Rd		0X801401	0X14	-0X3FF20000	0X17290004	0X2005000
2022-01-19 14:58:38				0X804901	0X14	-0X3FF20000	0X17280004	0X2012400
2022-01-19 14:58:38		Allen Brook		0X800101	0X14	-0X3FF20000	0X17280004	0X2000400
2022-01-19 14:58:38		2, 2A, Allen Brook Ln, Aspen Ln, Avenue C, Avenue D, Beaudry Ln, Blair Park Rd, Cadieux Ln, Center St, Chad Ln, Chelsea Pl, Commerce St, Corena Ct, Country Ln, Day Ln, Dunmore Ln, Eagle Crst, Essex Rd, Falcon Manor, Forest Run Rd, Foxwood Cir, Gail Terr, Halfmoon Ln, Harvest Ln, Helena Dr, Hickory Hill Rd, Hideaway Ln, Holland Ln, Industrial Ave, Jake Way, Jakes Way, Kettlepond Ln, Kirby Ln, Knight Ln, Lamplite Ln, Lawrence Pl, Lois Ln, Madison Dr, Maidstone Ln, Marions Way, Market St, Meadow Run Rd, Mountain View Rd, N Brownell Rd, Obrien Ct, Paul St, Pine Ln, Pinecrest Cir, Prushko Ln, S Brownell Rd, Seymour St, Shunpike Rd, St George Rd, Stillwater Ln, Stonybrook Dr, Talcott Rd, Trinity Dr, White Birch Ln, Whitewater Cir, Williston Rd, Winter Sport Ln, Zephyr Rd		0X801401	0X14	-0X3FF20000	0X17280004	0X2005000
		2A, Avenue D, Bittersweet Cir, Cadieux Ln, Dorset Ln, Eastview Cir, Essex Rd, Fawn Pl, Gail Terr, Gallop Dr, Hillside Dr, Honeysuckle Ln, Horseshoe Dr, James Brown Dr, Lea Dr, Marions Way, Morgan Pkwy, Mountain View Rd, Northview Ct, Palmer Ct, Pamela Ct, Park Ave, Primrose Ln, River Cove Rd, Robinson Pkwy, Savage Ct, Shady Ln, Sharon Dr, Shirley Cir, Southview Ln, Stirrup Cir, Sundown Dr, Terry Ln, Trinity Dr, Twitchell Ct, Wentworth Dr, Westview Cir		0X801401	0X14	-0X3FF20000	0X17270004	0X2005000
				0X804901	0X14	-0X3FF20000	0X17270004	0X2012400
		Allen Brook, Winooski River		0X800101	0X14	-0X3FF20000	0X17270004	0X2000400
				0X804901	0X14	-0X3FF20000	0X17260004	0X2012400
		117, 15, 2A, Abnaki Ave, Adams Ct, Algonquin Ave, Appletree Ln, Arlington St, Bass Ln, Brookside Ave, Brownell Dr, Camp St, Cascade Ct, Cascade St, Central St, Cherokee Ave, Cherry St, Cherry Street Ext, Church St, Colonial Park, Cree Ave, Crestview Rd, Curtis Ave, Densmore Dr, Doon Way, Drury Dr, East St, Educational Dr, Elm St, Essex Rd, Franklin St, Fuller Pl, Gaines Ct, Grant St, Greenwood Ave, Grove St, Hillcrest Rd, Holy Family Pl, Huron Ave, Iroquois Ave, Ivy Ln, Jackson St, Karsynreece Ln, Killoran Dr, Kings Ct, Lamoille St, Lincoln Pl, Lincoln St, Lincoln Terr, Loubier Dr, Main St, Mansfield Ave, Maple St, McGregor St, Memorial Way, Mill St, Mohawk Ave, N Hillcrest Rd, Nicholas Ct, North St, Oak St, Oneida Ave, Onondaga Ave, Orchard Terr, Park St, Park Terr, Pearl St, Pleasant St, Poplar Ct, Prospect St, Railroad Ave, Railroad St, Redwood Terr, River St, Robinson Pkwy, Roscoe Ct, S Hill Dr, S Street Ln, S Summit St, School St, Seneca Ave, Sherwood Square, Sienna Ln, Silver Bow Terr, South St, Southview Rd, Stanton Dr, Summit St, Upland Rd, W Hillcrest Rd, West St, Wrisley Ct, Wrisley St		0X801401	0X14	-0X3FF20000	0X17260004	0X2005000
		Indian Brook, Winooski River		0X800101	0X14	-0X3FF20000	0X17260004	0X2000400
				0X804901	0X14	-0X40320000	0X172B0004	0X2012400
		Sucker Brook		0X800101	0X14	-0X40320000	0X172B0004	0X2000400
2022-01-19 15:05:13				0X804901	0X14	-0X40320000	0X172A0004	0X2012400
		2A, Butternut Rd, Chaloux Ln, Charles Rd, Lincoln Rd, Ridge Rd, Rosewood Dr, S Brownell Rd, St George Rd		0X801401	0X14	-0X40320000	0X172B0004	0X2005000
2022-01-19 15:05:13				0X800101	0X14	-0X40320000	0X172A0004	0X2000400
2022-01-19 14:58:38				0X800101	0X14	-0X40320000	0X17290004	0X2000400
2022-01-19 14:58:38		89, Boulder Dr, Bowdoin St, Boyer Cir, Community Dr, Demag Dr, Echo Pl, Krupp Dr, Leroy Rd, Marshall Ave, Meadowland Dr, Nora Pete Dr, Omega Dr, Pioneer Dr, S Brownell Rd, Vietnam Veterans Memorial Hwy, Wellness Dr		0X801401	0X14	-0X40320000	0X17290004	0X2005000
2022-01-19 14:58:38		Get Air, Goodwater Brewery		0X804401	0X14	-0X40320000	0X17290004	0X2011000
2022-01-19 14:58:38		2, Adams Dr, Armand Ln, Avenue A, Avenue B, Avenue C, Calkins Ct, Colton Pl, Comcast Way, Community Dr, Eagle Dr, Engineers Dr, Green Tree Dr, Gregory Dr, Industrial Ave, Kaylyn's Way, Kimball Ave, Krupp Dr, Marshall Ave, Miller Ln, Munson Ct, Munson Way, Palmer Ct, S Brownell Rd, Shunpike Rd, Technology Park Way, Valley Rd, Williston Rd, Winter Sport Ln		0X801401	0X14	-0X40320000	0X17280004	0X2005000
2022-01-19 14:58:38		Potash Brook		0X800101	0X14	-0X40320000	0X17280004	0X2000400
2022-01-19 14:58:38				0X804901	0X14	-0X40320000	0X17290004	0X2012400
2022-01-15 14:21:05				0X804901	0X14	-0X40320000	0X17270004	0X2012400
2022-01-19 14:58:38				0X804901	0X14	-0X40320000	0X17280004	0X2012400
2022-01-15 14:21:05		Avenue C, Avenue D, Cascade St, Country Club Dr E, Falcon St, Giles Dr, Ketcham Dr, Nco Dr, Poor Farm Rd, River Cove Rd		0X801401	0X14	-0X40320000	0X17270004	0X2005000
2022-01-15 14:21:05		Allen Brook, Winooski River		0X800101	0X14	-0X40320000	0X17270004	0X2000400
				0X804901	0X14	-0X40320000	0X17260004	0X2012400
		Essex Dog Park		0X804401	0X14	-0X40320000	0X17260004	0X2011000
		Brownell Dr, Cascade St, Cascadnac Ave, Country Club Dr, Country Club Dr E, Cushing Dr, Dairy Ln, Dunbar Dr, Giles Dr, Hayden St, Hiawatha Ave, Killoran Dr, Lavoie Dr, Loubier Dr, Nahma Ave, Owaissa Ave, South St, Tyler Dr, Wenonah Ave, West St, Wilkinson Dr		0X801401	0X14	-0X40320000	0X17260004	0X2005000
		Winooski River		0X800101	0X14	-0X40320000	0X17260004	0X2000400
		116, Burlington Rd, Cheese Factory Ln, Cheesefactory Rd, Hinesburg Rd, Leduc Farm Rd		0X801401	0X14	-0X40720000	0X172B0004	0X2005000
				0X800101	0X14	-0X40720000	0X172B0004	0X2000400
		116, Adirondack St, Autumn Hill Rd, Braeburn St, Butler Dr, Cider Mill Dr, Cobblestone Cir, Crispin Dr, Dorset Heights, Dubois Dr, Fieldstone Dr, Golf Course Rd, Hiddenmeadow Ln, Highland Terr, Hinesburg Rd, Kendrick Dr, Marcy St, Royal Dr, Sommerfield Ave, Van Sicklen Rd, Whiteface St, Winesap Ln, Worcester St		0X801401	0X14	-0X40720000	0X172A0004	0X2005000
				0X804901	0X14	-0X40720000	0X172B0004	0X2012400
				0X804901	0X14	-0X40720000	0X172A0004	0X2012400
				0X804901	0X14	-0X40720000	0X17260004	0X2012400
		Winooski River		0X800101	0X14	-0X40720000	0X17260004	0X2000400
		15, Airport Pkwy, Belter Ln, Berard Dr, Campus Rd, Canterbury Way, Cashman Rd, Cinda St, College Pkwy, Commerce Ave, Country Club Dr, Dairy Ln, Ethan Allen Dr, Kitty St, Lime Kiln Rd, Lime Rock Rd, Mountain View Blvd, National Guard Ave, Observatory Ln, Post Office Square, Shamrock Rd		0X801401	0X14	-0X40720000	0X17260004	0X2005000
		Autumn Hill Rd, Barstow Rd, Black Dog Dr, Bower St, Cabot Ct, Catkin Dr, Cheesefactory Rd, Coyote Run, Dorset St, Floral Dr, Floral St, Governors Ln, Midland Ave, Miner Farm Ln, Obrien Dr, Stafford St, Sutton Farm Dr, Weeping Willow Ln, Windswept Ln		0X801401	0X14	-0X40B20000	0X172B0004	0X2005000
				0X804901	0X14	-0X40B20000	0X172B0004	0X2012400
		Autumn Hill Rd, Bower St, Cabot Ct, Churchill St, Cider Mill Dr, Crispin Dr, Dorset Heights, Dorset St, Fairway Dr, Four Sisters Rd, Goldenrod St, Golf Course Rd, Hemlock Ln, Holbrook Rd, Link Rd, N Jefferson Rd, Nowland Farm Rd, Old Cross Rd, Old Schoolhouse Rd, Parkside Dr, Pinnacle Dr, Preserve Rd, S Pointe Dr, Sadie Ln, Shea Dr, Tabor Pl, Upswept Ln, Vale Dr, Willowbrook Ln		0X801401	0X14	-0X40B20000	0X172A0004	0X2005000
